data,ano,mes,dia,produto,unidade,categoria,preco_medio,preco_minimo,preco_maximo,num_cotacoes,arquivo
2005-10-21,2005,10,21,Trigo pão,sc 60 Kg,Grãos,18.02,15.5,19.8,8,
2005-10-21,2005,10,21,Vaca em pé,arroba,Pecuária,44.81,37.0,48.0,16,
2005-10-24,2005,10,24,Algodão em caroço,arroba,Grãos,13.35,13.0,13.4,8,
2005-10-24,2005,10,24,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.15,19.0,28.0,10,
2005-10-24,2005,10,24,Boi em pé,arroba,Pecuária,50.08,47.0,52.0,13,
2005-10-24,2005,10,24,Café em coco,kg renda,Café,3.38,3.0,3.66,10,
2005-10-24,2005,10,24,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-10-24,2005,10,24,Feijão carioca tipo 1,sc 60 Kg,Grãos,67.1,58.0,73.0,10,
2005-10-24,2005,10,24,Feijão preto tipo 1,sc 60 Kg,Grãos,71.0,65.0,78.0,9,
2005-10-24,2005,10,24,Frango de corte,kg,Pecuária,1.42,1.25,1.6,6,
2005-10-24,2005,10,24,Milho amarelo tipo 1,sc 60 Kg,Grãos,12.72,11.5,15.0,18,
2005-10-24,2005,10,24,Soja industrial tipo 1,sc 60 Kg,Grãos,25.19,23.5,27.0,18,
2005-10-24,2005,10,24,Suíno vivo,kg,Pecuária,2.14,2.0,2.7,16,
2005-10-24,2005,10,24,Trigo pão,sc 60 Kg,Grãos,18.09,15.0,19.8,7,
2005-10-24,2005,10,24,Vaca em pé,arroba,Pecuária,44.57,37.0,48.0,14,
2005-10-25,2005,10,25,Algodão em caroço,arroba,Grãos,13.35,13.0,13.4,8,
2005-10-25,2005,10,25,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.15,19.0,28.0,10,
2005-10-25,2005,10,25,Boi em pé,arroba,Pecuária,49.17,47.0,52.0,12,
2005-10-25,2005,10,25,Café em coco,kg renda,Café,3.37,2.95,3.66,10,
2005-10-25,2005,10,25,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-10-25,2005,10,25,Feijão carioca tipo 1,sc 60 Kg,Grãos,66.8,58.0,70.0,10,
2005-10-25,2005,10,25,Feijão preto tipo 1,sc 60 Kg,Grãos,71.22,65.0,78.0,9,
2005-10-25,2005,10,25,Frango de corte,kg,Pecuária,1.42,1.25,1.6,6,
2005-10-25,2005,10,25,Milho amarelo tipo 1,sc 60 Kg,Grãos,12.54,11.5,14.5,18,
2005-10-25,2005,10,25,Soja industrial tipo 1,sc 60 Kg,Grãos,25.22,23.5,29.5,18,
2005-10-25,2005,10,25,Suíno vivo,kg,Pecuária,2.14,1.85,2.7,14,
2005-10-25,2005,10,25,Trigo pão,sc 60 Kg,Grãos,17.29,15.0,19.2,8,
2005-10-25,2005,10,25,Vaca em pé,arroba,Pecuária,44.5,42.0,48.0,12,
2005-10-26,2005,10,26,Algodão em caroço,arroba,Grãos,13.35,13.0,13.4,8,
2005-10-26,2005,10,26,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.41,19.0,28.0,11,
2005-10-26,2005,10,26,Boi em pé,arroba,Pecuária,49.15,47.0,52.0,13,
2005-10-26,2005,10,26,Café em coco,kg renda,Café,3.38,2.95,3.66,10,
2005-10-26,2005,10,26,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-10-26,2005,10,26,Feijão carioca tipo 1,sc 60 Kg,Grãos,65.8,58.0,70.0,10,
2005-10-26,2005,10,26,Feijão preto tipo 1,sc 60 Kg,Grãos,71.56,65.0,78.0,9,
2005-10-26,2005,10,26,Frango de corte,kg,Pecuária,1.41,1.25,1.6,6,
2005-10-26,2005,10,26,Milho amarelo tipo 1,sc 60 Kg,Grãos,12.41,11.2,14.5,18,
2005-10-26,2005,10,26,Soja industrial tipo 1,sc 60 Kg,Grãos,25.24,23.5,30.0,18,
2005-10-26,2005,10,26,Suíno vivo,kg,Pecuária,2.12,1.85,2.7,14,
2005-10-26,2005,10,26,Trigo pão,sc 60 Kg,Grãos,16.95,15.0,19.2,6,
2005-10-26,2005,10,26,Vaca em pé,arroba,Pecuária,44.31,42.0,48.0,13,
2005-10-27,2005,10,27,Algodão em caroço,arroba,Grãos,13.35,13.0,13.4,8,
2005-10-27,2005,10,27,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.3,19.0,28.0,10,
2005-10-27,2005,10,27,Boi em pé,arroba,Pecuária,48.67,48.0,51.0,12,
2005-10-27,2005,10,27,Café em coco,kg renda,Café,3.36,2.95,3.69,9,
2005-10-27,2005,10,27,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,5,
2005-10-27,2005,10,27,Feijão carioca tipo 1,sc 60 Kg,Grãos,65.89,58.0,70.0,9,
2005-10-27,2005,10,27,Feijão preto tipo 1,sc 60 Kg,Grãos,70.67,68.0,75.0,6,
2005-10-27,2005,10,27,Frango de corte,kg,Pecuária,1.41,1.25,1.6,6,
2005-10-27,2005,10,27,Milho amarelo tipo 1,sc 60 Kg,Grãos,12.19,11.2,14.5,16,
2005-10-27,2005,10,27,Soja industrial tipo 1,sc 60 Kg,Grãos,25.15,23.5,30.0,16,
2005-10-27,2005,10,27,Suíno vivo,kg,Pecuária,2.04,1.8,2.25,11,
2005-10-27,2005,10,27,Trigo pão,sc 60 Kg,Grãos,16.78,15.0,19.2,6,
2005-10-27,2005,10,27,Vaca em pé,arroba,Pecuária,43.75,42.0,47.0,12,
2005-10-28,2005,10,28,Algodão em caroço,arroba,Grãos,13.35,13.0,13.4,8,
2005-10-28,2005,10,28,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.3,19.0,28.0,10,
2005-10-28,2005,10,28,Boi em pé,arroba,Pecuária,48.87,48.0,51.0,15,
2005-10-28,2005,10,28,Café em coco,kg renda,Café,3.37,2.95,3.61,10,
2005-10-28,2005,10,28,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,6,
2005-10-28,2005,10,28,Feijão carioca tipo 1,sc 60 Kg,Grãos,66.0,60.0,70.0,10,
2005-10-28,2005,10,28,Feijão preto tipo 1,sc 60 Kg,Grãos,72.0,68.0,78.0,8,
2005-10-28,2005,10,28,Frango de corte,kg,Pecuária,1.41,1.25,1.6,6,
2005-10-28,2005,10,28,Milho amarelo tipo 1,sc 60 Kg,Grãos,12.28,11.2,14.5,18,
2005-10-28,2005,10,28,Soja industrial tipo 1,sc 60 Kg,Grãos,25.05,23.5,27.5,18,
2005-10-28,2005,10,28,Suíno vivo,kg,Pecuária,2.09,1.8,2.7,13,
2005-10-28,2005,10,28,Trigo pão,sc 60 Kg,Grãos,16.74,15.0,19.2,7,
2005-10-28,2005,10,28,Vaca em pé,arroba,Pecuária,44.0,42.0,48.0,15,
2005-10-31,2005,10,31,Algodão em caroço,arroba,Grãos,13.35,13.0,13.4,8,
2005-10-31,2005,10,31,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.3,19.0,28.0,10,
2005-10-31,2005,10,31,Boi em pé,arroba,Pecuária,48.81,47.0,51.0,16,
2005-10-31,2005,10,31,Café em coco,kg renda,Café,3.36,2.95,3.61,10,
2005-10-31,2005,10,31,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,6,
2005-10-31,2005,10,31,Feijão carioca tipo 1,sc 60 Kg,Grãos,66.3,60.0,70.0,10,
2005-10-31,2005,10,31,Feijão preto tipo 1,sc 60 Kg,Grãos,72.05,66.43,80.0,8,
2005-10-31,2005,10,31,Frango de corte,kg,Pecuária,1.41,1.25,1.6,6,
2005-10-31,2005,10,31,Milho amarelo tipo 1,sc 60 Kg,Grãos,12.21,11.2,14.5,18,
2005-10-31,2005,10,31,Soja industrial tipo 1,sc 60 Kg,Grãos,24.91,24.0,27.5,18,
2005-10-31,2005,10,31,Suíno vivo,kg,Pecuária,2.03,1.7,2.7,13,
2005-10-31,2005,10,31,Trigo pão,sc 60 Kg,Grãos,16.68,15.0,19.2,8,
2005-10-31,2005,10,31,Vaca em pé,arroba,Pecuária,43.97,42.0,48.0,16,
2005-11-01,2005,11,1,Algodão em caroço,arroba,Grãos,13.35,13.0,13.4,8,
2005-11-01,2005,11,1,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.3,19.0,28.0,10,
2005-11-01,2005,11,1,Boi em pé,arroba,Pecuária,48.82,47.0,50.0,17,
2005-11-01,2005,11,1,Café em coco,kg renda,Café,3.34,2.85,3.61,10,
2005-11-01,2005,11,1,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,6,
2005-11-01,2005,11,1,Feijão carioca tipo 1,sc 60 Kg,Grãos,65.8,60.0,70.0,10,
2005-11-01,2005,11,1,Feijão preto tipo 1,sc 60 Kg,Grãos,72.55,66.43,80.0,8,
2005-11-01,2005,11,1,Frango de corte,kg,Pecuária,1.41,1.25,1.6,6,
2005-11-01,2005,11,1,Milho amarelo tipo 1,sc 60 Kg,Grãos,12.19,11.0,14.5,18,
2005-11-01,2005,11,1,Soja industrial tipo 1,sc 60 Kg,Grãos,24.85,24.0,28.5,18,
2005-11-01,2005,11,1,Suíno vivo,kg,Pecuária,1.96,1.7,2.2,14,
2005-11-01,2005,11,1,Trigo pão,sc 60 Kg,Grãos,16.87,15.0,19.8,8,
2005-11-01,2005,11,1,Vaca em pé,arroba,Pecuária,44.06,42.0,48.0,17,
2005-11-03,2005,11,3,Algodão em caroço,arroba,Grãos,13.35,13.0,13.4,8,
2005-11-03,2005,11,3,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.25,19.0,28.0,10,
2005-11-03,2005,11,3,Boi em pé,arroba,Pecuária,48.82,47.0,50.0,17,
2005-11-03,2005,11,3,Café em coco,kg renda,Café,3.34,2.85,3.61,10,
2005-11-03,2005,11,3,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,6,
2005-11-03,2005,11,3,Feijão carioca tipo 1,sc 60 Kg,Grãos,65.8,60.0,70.0,10,
2005-11-03,2005,11,3,Feijão preto tipo 1,sc 60 Kg,Grãos,72.8,66.43,80.0,8,
2005-11-03,2005,11,3,Frango de corte,kg,Pecuária,1.41,1.25,1.6,6,
2005-11-03,2005,11,3,Milho amarelo tipo 1,sc 60 Kg,Grãos,12.12,11.0,14.5,18,
2005-11-03,2005,11,3,Soja industrial tipo 1,sc 60 Kg,Grãos,25.01,24.5,27.5,18,
2005-11-03,2005,11,3,Suíno vivo,kg,Pecuária,1.94,1.7,2.2,14,
2005-11-03,2005,11,3,Trigo pão,sc 60 Kg,Grãos,17.11,16.0,19.2,9,
2005-11-03,2005,11,3,Vaca em pé,arroba,Pecuária,43.94,40.0,48.0,17,
2005-11-04,2005,11,4,Algodão em caroço,arroba,Grãos,13.35,13.0,13.4,8,
2005-11-04,2005,11,4,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.25,19.0,28.0,10,
2005-11-04,2005,11,4,Boi em pé,arroba,Pecuária,49.0,47.0,50.0,17,
2005-11-04,2005,11,4,Café em coco,kg renda,Café,3.37,2.85,3.61,10,
2005-11-04,2005,11,4,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,6,
2005-11-04,2005,11,4,Feijão carioca tipo 1,sc 60 Kg,Grãos,64.8,60.0,70.0,10,
2005-11-04,2005,11,4,Feijão preto tipo 1,sc 60 Kg,Grãos,74.31,68.0,80.0,8,
2005-11-04,2005,11,4,Frango de corte,kg,Pecuária,1.41,1.25,1.6,6,
2005-11-04,2005,11,4,Milho amarelo tipo 1,sc 60 Kg,Grãos,12.04,11.0,14.0,18,
2005-11-04,2005,11,4,Soja industrial tipo 1,sc 60 Kg,Grãos,25.24,24.5,27.5,18,
2005-11-04,2005,11,4,Suíno vivo,kg,Pecuária,1.93,1.7,2.2,14,
2005-11-04,2005,11,4,Trigo pão,sc 60 Kg,Grãos,17.12,16.0,19.8,10,
2005-11-04,2005,11,4,Vaca em pé,arroba,Pecuária,43.94,40.0,48.0,17,
2005-11-07,2005,11,7,Algodão em caroço,arroba,Grãos,13.35,13.0,13.4,8,
2005-11-07,2005,11,7,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.35,19.0,28.0,10,
2005-11-07,2005,11,7,Boi em pé,arroba,Pecuária,49.06,48.0,50.0,18,
2005-11-07,2005,11,7,Café em coco,kg renda,Café,3.39,2.85,3.69,10,
2005-11-07,2005,11,7,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,6,
2005-11-07,2005,11,7,Feijão carioca tipo 1,sc 60 Kg,Grãos,63.5,50.0,70.0,10,
2005-11-07,2005,11,7,Feijão preto tipo 1,sc 60 Kg,Grãos,76.94,68.0,90.0,8,
2005-11-07,2005,11,7,Frango de corte,kg,Pecuária,1.4,1.25,1.55,6,
2005-11-07,2005,11,7,Milho amarelo tipo 1,sc 60 Kg,Grãos,12.03,11.0,14.0,18,
2005-11-07,2005,11,7,Soja industrial tipo 1,sc 60 Kg,Grãos,25.12,24.5,27.5,18,
2005-11-07,2005,11,7,Suíno vivo,kg,Pecuária,1.9,1.7,2.2,13,
2005-11-07,2005,11,7,Trigo pão,sc 60 Kg,Grãos,17.26,16.0,19.8,11,
2005-11-07,2005,11,7,Vaca em pé,arroba,Pecuária,44.0,42.0,48.0,18,
2005-11-08,2005,11,8,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-08,2005,11,8,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.35,19.0,28.0,10,
2005-11-08,2005,11,8,Boi em pé,arroba,Pecuária,49.83,48.0,52.0,18,
2005-11-08,2005,11,8,Café em coco,kg renda,Café,3.39,2.95,3.69,10,
2005-11-08,2005,11,8,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,6,
2005-11-08,2005,11,8,Feijão carioca tipo 1,sc 60 Kg,Grãos,63.0,50.0,70.0,10,
2005-11-08,2005,11,8,Feijão preto tipo 1,sc 60 Kg,Grãos,78.69,68.5,90.0,8,
2005-11-08,2005,11,8,Frango de corte,kg,Pecuária,1.4,1.25,1.55,6,
2005-11-08,2005,11,8,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.94,11.0,14.0,18,
2005-11-08,2005,11,8,Soja industrial tipo 1,sc 60 Kg,Grãos,24.72,24.0,27.0,18,
2005-11-08,2005,11,8,Suíno vivo,kg,Pecuária,1.86,1.7,2.2,14,
2005-11-08,2005,11,8,Trigo pão,sc 60 Kg,Grãos,17.26,16.0,19.8,11,
2005-11-08,2005,11,8,Vaca em pé,arroba,Pecuária,44.72,42.0,48.0,18,
2005-11-09,2005,11,9,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-09,2005,11,9,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.65,19.0,28.0,10,
2005-11-09,2005,11,9,Boi em pé,arroba,Pecuária,50.0,48.0,52.0,18,
2005-11-09,2005,11,9,Café em coco,kg renda,Café,3.43,2.95,3.77,10,
2005-11-09,2005,11,9,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,6,
2005-11-09,2005,11,9,Feijão carioca tipo 1,sc 60 Kg,Grãos,63.3,50.0,70.0,10,
2005-11-09,2005,11,9,Feijão preto tipo 1,sc 60 Kg,Grãos,79.31,68.5,90.0,8,
2005-11-09,2005,11,9,Frango de corte,kg,Pecuária,1.38,1.25,1.55,6,
2005-11-09,2005,11,9,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.95,11.0,14.0,18,
2005-11-09,2005,11,9,Soja industrial tipo 1,sc 60 Kg,Grãos,24.47,23.5,27.0,18,
2005-11-09,2005,11,9,Suíno vivo,kg,Pecuária,1.86,1.7,2.1,14,
2005-11-09,2005,11,9,Trigo pão,sc 60 Kg,Grãos,17.09,16.0,19.8,11,
2005-11-09,2005,11,9,Vaca em pé,arroba,Pecuária,44.89,42.0,48.0,18,
2005-11-10,2005,11,10,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-10,2005,11,10,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.65,19.0,28.0,10,
2005-11-10,2005,11,10,Boi em pé,arroba,Pecuária,50.72,48.0,55.0,18,
2005-11-10,2005,11,10,Café em coco,kg renda,Café,3.46,2.95,3.77,10,
2005-11-10,2005,11,10,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,6,
2005-11-10,2005,11,10,Feijão carioca tipo 1,sc 60 Kg,Grãos,62.54,50.0,70.0,11,
2005-11-10,2005,11,10,Feijão preto tipo 1,sc 60 Kg,Grãos,79.28,68.5,90.0,9,
2005-11-10,2005,11,10,Frango de corte,kg,Pecuária,1.38,1.25,1.55,6,
2005-11-10,2005,11,10,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.91,11.0,14.0,18,
2005-11-10,2005,11,10,Soja industrial tipo 1,sc 60 Kg,Grãos,24.3,23.5,27.0,18,
2005-11-10,2005,11,10,Suíno vivo,kg,Pecuária,1.86,1.7,2.1,14,
2005-11-10,2005,11,10,Trigo pão,sc 60 Kg,Grãos,16.85,16.0,19.8,8,
2005-11-10,2005,11,10,Vaca em pé,arroba,Pecuária,45.33,42.0,50.0,18,
2005-11-11,2005,11,11,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-11,2005,11,11,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.65,19.0,28.0,10,
2005-11-11,2005,11,11,Boi em pé,arroba,Pecuária,50.83,48.0,55.0,18,
2005-11-11,2005,11,11,Café em coco,kg renda,Café,3.45,2.95,3.77,10,
2005-11-11,2005,11,11,Erva-mate folha em barranco,arroba,Florestal,4.37,2.5,5.25,6,
2005-11-11,2005,11,11,Feijão carioca tipo 1,sc 60 Kg,Grãos,62.08,50.0,70.0,11,
2005-11-11,2005,11,11,Feijão preto tipo 1,sc 60 Kg,Grãos,79.28,68.5,90.0,9,
2005-11-11,2005,11,11,Frango de corte,kg,Pecuária,1.36,1.24,1.55,6,
2005-11-11,2005,11,11,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.81,10.5,14.0,18,
2005-11-11,2005,11,11,Soja industrial tipo 1,sc 60 Kg,Grãos,24.23,23.5,27.0,18,
2005-11-11,2005,11,11,Suíno vivo,kg,Pecuária,1.86,1.65,2.1,14,
2005-11-11,2005,11,11,Trigo pão,sc 60 Kg,Grãos,17.09,16.0,19.8,8,
2005-11-11,2005,11,11,Vaca em pé,arroba,Pecuária,45.56,42.0,50.0,18,
2005-11-14,2005,11,14,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-14,2005,11,14,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.75,19.0,28.0,10,
2005-11-14,2005,11,14,Boi em pé,arroba,Pecuária,51.33,48.0,55.0,18,
2005-11-14,2005,11,14,Café em coco,kg renda,Café,3.46,3.0,3.77,10,
2005-11-14,2005,11,14,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-14,2005,11,14,Feijão carioca tipo 1,sc 60 Kg,Grãos,62.08,50.0,70.0,11,
2005-11-14,2005,11,14,Feijão preto tipo 1,sc 60 Kg,Grãos,78.35,68.5,85.0,10,
2005-11-14,2005,11,14,Frango de corte,kg,Pecuária,1.36,1.24,1.55,6,
2005-11-14,2005,11,14,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.64,10.5,14.0,18,
2005-11-14,2005,11,14,Soja industrial tipo 1,sc 60 Kg,Grãos,24.47,23.5,28.0,18,
2005-11-14,2005,11,14,Suíno vivo,kg,Pecuária,1.88,1.65,2.1,14,
2005-11-14,2005,11,14,Trigo pão,sc 60 Kg,Grãos,17.53,16.0,19.2,8,
2005-11-14,2005,11,14,Vaca em pé,arroba,Pecuária,45.89,42.0,50.0,18,
2005-11-16,2005,11,16,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-16,2005,11,16,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.75,19.0,28.0,10,
2005-11-16,2005,11,16,Boi em pé,arroba,Pecuária,51.83,48.0,55.0,18,
2005-11-16,2005,11,16,Café em coco,kg renda,Café,3.43,3.0,3.77,9,
2005-11-16,2005,11,16,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-16,2005,11,16,Feijão carioca tipo 1,sc 60 Kg,Grãos,61.63,50.0,70.0,11,
2005-11-16,2005,11,16,Feijão preto tipo 1,sc 60 Kg,Grãos,80.45,68.5,90.0,10,
2005-11-16,2005,11,16,Frango de corte,kg,Pecuária,1.36,1.24,1.55,6,
2005-11-16,2005,11,16,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.67,10.5,14.0,18,
2005-11-16,2005,11,16,Soja industrial tipo 1,sc 60 Kg,Grãos,24.76,23.5,28.0,18,
2005-11-16,2005,11,16,Suíno vivo,kg,Pecuária,1.85,1.6,2.1,15,
2005-11-16,2005,11,16,Trigo pão,sc 60 Kg,Grãos,17.64,16.0,19.8,9,
2005-11-16,2005,11,16,Vaca em pé,arroba,Pecuária,46.28,42.0,50.0,18,
2005-11-17,2005,11,17,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-17,2005,11,17,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.95,19.0,30.0,10,
2005-11-17,2005,11,17,Boi em pé,arroba,Pecuária,51.78,48.0,55.0,18,
2005-11-17,2005,11,17,Café em coco,kg renda,Café,3.34,3.0,3.59,10,
2005-11-17,2005,11,17,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-17,2005,11,17,Feijão carioca tipo 1,sc 60 Kg,Grãos,61.17,50.0,68.0,11,
2005-11-17,2005,11,17,Feijão preto tipo 1,sc 60 Kg,Grãos,80.45,68.5,90.0,10,
2005-11-17,2005,11,17,Frango de corte,kg,Pecuária,1.36,1.24,1.55,6,
2005-11-17,2005,11,17,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.64,10.5,14.0,18,
2005-11-17,2005,11,17,Soja industrial tipo 1,sc 60 Kg,Grãos,24.62,23.5,27.0,18,
2005-11-17,2005,11,17,Suíno vivo,kg,Pecuária,1.87,1.65,2.1,15,
2005-11-17,2005,11,17,Trigo pão,sc 60 Kg,Grãos,17.4,16.0,19.2,9,
2005-11-17,2005,11,17,Vaca em pé,arroba,Pecuária,46.19,42.0,50.0,18,
2005-11-18,2005,11,18,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-18,2005,11,18,Arroz em casca tipo 1,sc 60 Kg,Grãos,23.95,19.0,30.0,10,
2005-11-18,2005,11,18,Boi em pé,arroba,Pecuária,51.78,48.0,55.0,18,
2005-11-18,2005,11,18,Café em coco,kg renda,Café,3.35,3.0,3.59,10,
2005-11-18,2005,11,18,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-18,2005,11,18,Feijão carioca tipo 1,sc 60 Kg,Grãos,59.93,45.0,65.0,11,
2005-11-18,2005,11,18,Feijão preto tipo 1,sc 60 Kg,Grãos,81.1,75.0,88.0,10,
2005-11-18,2005,11,18,Frango de corte,kg,Pecuária,1.51,1.12,2.6,6,
2005-11-18,2005,11,18,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.59,10.5,14.0,18,
2005-11-18,2005,11,18,Soja industrial tipo 1,sc 60 Kg,Grãos,24.29,23.5,27.0,18,
2005-11-18,2005,11,18,Suíno vivo,kg,Pecuária,1.88,1.65,2.1,15,
2005-11-18,2005,11,18,Trigo pão,sc 60 Kg,Grãos,17.36,16.0,19.2,9,
2005-11-18,2005,11,18,Vaca em pé,arroba,Pecuária,46.14,41.0,50.0,18,
2005-11-21,2005,11,21,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-21,2005,11,21,Arroz em casca tipo 1,sc 60 Kg,Grãos,24.38,19.0,30.0,8,
2005-11-21,2005,11,21,Boi em pé,arroba,Pecuária,51.78,48.0,55.0,18,
2005-11-21,2005,11,21,Café em coco,kg renda,Café,3.35,3.0,3.59,10,
2005-11-21,2005,11,21,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-21,2005,11,21,Feijão carioca tipo 1,sc 60 Kg,Grãos,59.75,45.0,65.0,11,
2005-11-21,2005,11,21,Feijão preto tipo 1,sc 60 Kg,Grãos,82.3,75.0,92.0,10,
2005-11-21,2005,11,21,Frango de corte,kg,Pecuária,1.53,1.25,2.6,6,
2005-11-21,2005,11,21,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.59,10.5,14.0,18,
2005-11-21,2005,11,21,Soja industrial tipo 1,sc 60 Kg,Grãos,24.44,23.5,26.5,18,
2005-11-21,2005,11,21,Suíno vivo,kg,Pecuária,1.89,1.65,2.1,15,
2005-11-21,2005,11,21,Trigo pão,sc 60 Kg,Grãos,17.53,16.0,19.8,9,
2005-11-21,2005,11,21,Vaca em pé,arroba,Pecuária,46.14,41.0,50.0,18,
2005-11-22,2005,11,22,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-22,2005,11,22,Arroz em casca tipo 1,sc 60 Kg,Grãos,24.5,19.0,30.0,8,
2005-11-22,2005,11,22,Boi em pé,arroba,Pecuária,51.83,48.0,55.0,18,
2005-11-22,2005,11,22,Café em coco,kg renda,Café,3.35,2.8,3.66,10,
2005-11-22,2005,11,22,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-22,2005,11,22,Feijão carioca tipo 1,sc 60 Kg,Grãos,59.3,45.0,65.0,11,
2005-11-22,2005,11,22,Feijão preto tipo 1,sc 60 Kg,Grãos,82.8,75.0,92.0,10,
2005-11-22,2005,11,22,Frango de corte,kg,Pecuária,1.49,1.24,2.6,6,
2005-11-22,2005,11,22,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.62,10.5,14.0,18,
2005-11-22,2005,11,22,Soja industrial tipo 1,sc 60 Kg,Grãos,24.44,23.5,26.5,18,
2005-11-22,2005,11,22,Suíno vivo,kg,Pecuária,1.88,1.65,2.1,15,
2005-11-22,2005,11,22,Trigo pão,sc 60 Kg,Grãos,17.73,16.2,19.8,9,
2005-11-22,2005,11,22,Vaca em pé,arroba,Pecuária,46.03,42.0,50.0,18,
2005-11-23,2005,11,23,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-23,2005,11,23,Arroz em casca tipo 1,sc 60 Kg,Grãos,24.5,19.0,30.0,8,
2005-11-23,2005,11,23,Boi em pé,arroba,Pecuária,51.78,48.0,55.0,18,
2005-11-23,2005,11,23,Café em coco,kg renda,Café,3.36,2.8,3.66,10,
2005-11-23,2005,11,23,Erva-mate folha em barranco,arroba,Florestal,4.48,3.2,5.25,6,
2005-11-23,2005,11,23,Feijão carioca tipo 1,sc 60 Kg,Grãos,58.8,45.0,65.0,11,
2005-11-23,2005,11,23,Feijão preto tipo 1,sc 60 Kg,Grãos,83.3,75.0,92.0,10,
2005-11-23,2005,11,23,Frango de corte,kg,Pecuária,1.52,1.25,2.6,6,
2005-11-23,2005,11,23,Milho amarelo tipo 1,sc 60 Kg,Grãos,11.58,10.5,14.0,18,
2005-11-23,2005,11,23,Soja industrial tipo 1,sc 60 Kg,Grãos,24.62,23.5,26.5,18,
2005-11-23,2005,11,23,Suíno vivo,kg,Pecuária,1.88,1.65,2.1,16,
2005-11-23,2005,11,23,Trigo pão,sc 60 Kg,Grãos,18.33,16.2,21.3,11,
2005-11-23,2005,11,23,Vaca em pé,arroba,Pecuária,45.97,42.0,48.0,18,
2005-11-24,2005,11,24,Algodão em caroço,arroba,Grãos,13.4,13.4,13.4,7,
2005-11-24,2005,11,24,Arroz em casca tipo 1,sc 60 Kg,Grãos,24.5,19.0,30.0,8,
